numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;3.17%
3;RAJOELINA Andry Nirina;TGV;22;34.92%
4;RATSIRAKA Iarovana Roland;MTS;1;1.59%
5;RAVALOMANANA Marc;TIM;28;44.44%
6;PARAINA Auguste Richard;TT;1;1.59%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.59%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;6.35%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.59%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;3;4.76%
