numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3.74% Nuls:14 soit: 6.54%;1;RAZAFINJOELINA Tahina;FTT
1 0.52%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.52%;3;RAJOELINA Andry Nirina;TGV
144 75%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
24 12.50%;6;PARAINA Auguste Richard;TT
1 0.52%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.52%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
20 10.42%;
